2020-04-01 17:02:28 = INFO - [settings.py] BASE_DIR set to /home/ryan/Desktop/SFU/CSSS_Site/csss-site/csss-site/src
2020-04-01 17:02:28 = INFO - [settings.py] DEBUG set to True
2020-04-01 17:02:28 = INFO - [settings.py] HOST_ADDRESS set to *
2020-04-01 17:02:28 = INFO - [settings.py] ALLOWED_HOSTS set to ['*']
2020-04-01 17:02:28 = INFO - [settings.py] ROOT_DIR set to /home/ryan/Desktop/SFU/CSSS_Site/csss-site
2020-04-01 17:02:28 = INFO - [settings.py] STATIC_URL set to /STATIC_URL/
2020-04-01 17:02:28 = INFO - [settings.py] STATIC_ROOT set to /home/ryan/Desktop/SFU/CSSS_Site/csss-site/csss-site/src/static_root/
2020-04-01 17:02:28 = INFO - [settings.py] MEDIA_URL set to /MEDIA_URL/
2020-04-01 17:02:28 = INFO - [settings.py] MEDIA_ROOT set to /home/ryan/Desktop/SFU/CSSS_Site/csss-site/csss-site/src/media_root/
2020-04-01 17:02:28 = INFO - [settings.py] FILE_FORM_MASTER_DIR set to form_uploads/form_uploads/
2020-04-01 17:02:28 = INFO - [settings.py] FILE_FORM_UPLOAD_DIR set to form_uploads/form_uploads/temporary_files/
2020-04-01 17:02:28 = INFO - [settings.py] DJANGO_MAILBOX_ATTACHMENT_UPLOAD_TO set to mailbox_attachments/%Y/%m/%d/
2020-04-01 17:02:28 = WARNING - Watching for file changes with StatReloader

2020-04-01 17:02:28 = INFO - Performing system checks...


2020-04-01 17:02:28 = INFO - System check identified no issues (0 silenced).

2020-04-01 17:02:28 = INFO - April 01, 2020 - 17:02:28

2020-04-01 17:02:28 = INFO - Django version 2.2.10, using settings 'csss.settings'
Starting development server at http://0.0.0.0:8000/
Quit the server with CONTROL-C.

2020-04-01 17:10:48 = WARNING - [01/Apr/2020 17:10:48] "GET /admin/documents/album/ HTTP/1.1" 200 3222

2020-04-01 17:10:48 = WARNING - [01/Apr/2020 17:10:48] "GET /admin/jsi18n/ HTTP/1.1" 200 3223

2020-04-01 17:10:49 = WARNING - [01/Apr/2020 17:10:49] "GET /admin/documents/album/add/ HTTP/1.1" 200 7270

2020-04-01 17:10:49 = WARNING - [01/Apr/2020 17:10:49] "GET /admin/jsi18n/ HTTP/1.1" 200 3223

2020-04-01 17:11:01 = WARNING - [01/Apr/2020 17:11:01] "POST /admin/documents/album/add/ HTTP/1.1" 302 0

2020-04-01 17:11:01 = WARNING - [01/Apr/2020 17:11:01] "GET /admin/documents/album/ HTTP/1.1" 200 5252

2020-04-01 17:11:01 = WARNING - [01/Apr/2020 17:11:01] "GET /admin/jsi18n/ HTTP/1.1" 200 3223

2020-04-01 17:11:02 = WARNING - [01/Apr/2020 17:11:02] "GET /admin/documents/ HTTP/1.1" 200 5135

2020-04-01 17:11:04 = WARNING - [01/Apr/2020 17:11:04] "GET /admin/documents/media/ HTTP/1.1" 200 5476

2020-04-01 17:11:04 = WARNING - [01/Apr/2020 17:11:04] "GET /admin/jsi18n/ HTTP/1.1" 200 3223

2020-04-01 17:11:06 = WARNING - [01/Apr/2020 17:11:06] "GET /admin/documents/media/5/change/ HTTP/1.1" 200 9739

2020-04-01 17:11:06 = WARNING - [01/Apr/2020 17:11:06] "GET /admin/jsi18n/ HTTP/1.1" 200 3223

2020-04-01 17:11:09 = WARNING - [01/Apr/2020 17:11:09] "POST /admin/documents/media/5/change/ HTTP/1.1" 302 0

2020-04-01 17:11:10 = WARNING - [01/Apr/2020 17:11:10] "GET /admin/documents/media/ HTTP/1.1" 200 5689

2020-04-01 17:11:10 = WARNING - [01/Apr/2020 17:11:10] "GET /admin/jsi18n/ HTTP/1.1" 200 3223

2020-04-01 17:11:13 = WARNING - [01/Apr/2020 17:11:13] "GET /documents/photo_gallery HTTP/1.1" 200 10005

2020-04-01 17:11:13 = WARNING - [01/Apr/2020 17:11:13] "GET /STATIC_URL/csss_static/Jan.%201%2C%202015-Frosh/IMG_20150911_205739852.jpg HTTP/1.1" 200 2943047

